ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Forma de Vinculación,Tipo de Vinculación,latitud-longitud
317307,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317308,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317309,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317310,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317311,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317312,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317313,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317314,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317315,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317316,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317317,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317318,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317319,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317320,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317321,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317322,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317323,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317324,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317325,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317326,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317327,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317328,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317329,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317330,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317331,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317332,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317333,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317334,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317335,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317336,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317337,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317338,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317339,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317340,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317341,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317342,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317343,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317344,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317345,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317346,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317347,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317348,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317349,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317350,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317351,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317352,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317353,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317354,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317355,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317356,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317357,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317358,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317359,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317360,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317361,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317362,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317363,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317364,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317365,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317366,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317367,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317368,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317369,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317370,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317371,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317372,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317373,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317374,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317375,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317376,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317377,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317378,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317379,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317380,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317381,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317382,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317383,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317384,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317385,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317386,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317387,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317388,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317389,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317390,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317391,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317392,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317393,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317394,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317395,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317396,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317397,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317398,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317399,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317400,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317401,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317402,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317403,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
317404,,0,0,0,0,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,1,SIN INFORMACIÓN,SIN INFORMACIÓN,POINT (-72 4)
